date,year,month,day,territory,continent,population,cases,deaths
2020-03-12,2020,3,12,Serbia,Europe,6982084,13,0
2020-03-11,2020,3,11,Serbia,Europe,6982084,4,0
2020-03-07,2020,3,7,Serbia,Europe,6982084,1,0
2020-06-15,2020,6,15,Seychelles,Africa,96762,0,0
2020-06-14,2020,6,14,Seychelles,Africa,96762,0,0
2020-06-13,2020,6,13,Seychelles,Africa,96762,0,0
2020-06-12,2020,6,12,Seychelles,Africa,96762,0,0
2020-06-11,2020,6,11,Seychelles,Africa,96762,0,0
2020-06-10,2020,6,10,Seychelles,Africa,96762,0,0
2020-06-09,2020,6,9,Seychelles,Africa,96762,0,0
2020-06-08,2020,6,8,Seychelles,Africa,96762,0,0
2020-06-07,2020,6,7,Seychelles,Africa,96762,0,0
2020-06-06,2020,6,6,Seychelles,Africa,96762,0,0
2020-06-05,2020,6,5,Seychelles,Africa,96762,0,0
2020-06-04,2020,6,4,Seychelles,Africa,96762,0,0
2020-06-03,2020,6,3,Seychelles,Africa,96762,0,0
2020-06-02,2020,6,2,Seychelles,Africa,96762,0,0
2020-06-01,2020,6,1,Seychelles,Africa,96762,0,0
2020-05-31,2020,5,31,Seychelles,Africa,96762,0,0
2020-05-30,2020,5,30,Seychelles,Africa,96762,0,0
2020-05-29,2020,5,29,Seychelles,Africa,96762,0,0
2020-05-28,2020,5,28,Seychelles,Africa,96762,0,0
2020-05-27,2020,5,27,Seychelles,Africa,96762,0,0
2020-05-26,2020,5,26,Seychelles,Africa,96762,0,0
2020-05-25,2020,5,25,Seychelles,Africa,96762,0,0
2020-05-24,2020,5,24,Seychelles,Africa,96762,0,0
2020-05-23,2020,5,23,Seychelles,Africa,96762,0,0
2020-05-22,2020,5,22,Seychelles,Africa,96762,0,0
2020-05-21,2020,5,21,Seychelles,Africa,96762,0,0
2020-05-20,2020,5,20,Seychelles,Africa,96762,0,0
2020-05-19,2020,5,19,Seychelles,Africa,96762,0,0
2020-05-18,2020,5,18,Seychelles,Africa,96762,0,0
2020-05-17,2020,5,17,Seychelles,Africa,96762,0,0
2020-05-16,2020,5,16,Seychelles,Africa,96762,0,0
2020-05-15,2020,5,15,Seychelles,Africa,96762,0,0
2020-05-14,2020,5,14,Seychelles,Africa,96762,0,0
2020-05-13,2020,5,13,Seychelles,Africa,96762,0,0
2020-05-12,2020,5,12,Seychelles,Africa,96762,0,0
2020-05-11,2020,5,11,Seychelles,Africa,96762,0,0
2020-05-10,2020,5,10,Seychelles,Africa,96762,0,0
2020-05-09,2020,5,9,Seychelles,Africa,96762,0,0
2020-05-08,2020,5,8,Seychelles,Africa,96762,0,0
2020-05-07,2020,5,7,Seychelles,Africa,96762,0,0
2020-05-06,2020,5,6,Seychelles,Africa,96762,0,0
2020-05-05,2020,5,5,Seychelles,Africa,96762,0,0
2020-05-04,2020,5,4,Seychelles,Africa,96762,0,0
2020-05-03,2020,5,3,Seychelles,Africa,96762,0,0
2020-05-02,2020,5,2,Seychelles,Africa,96762,0,0
2020-05-01,2020,5,1,Seychelles,Africa,96762,0,0
2020-04-30,2020,4,30,Seychelles,Africa,96762,0,0
2020-04-29,2020,4,29,Seychelles,Africa,96762,0,0
2020-04-28,2020,4,28,Seychelles,Africa,96762,0,0
2020-04-27,2020,4,27,Seychelles,Africa,96762,0,0
2020-04-26,2020,4,26,Seychelles,Africa,96762,0,0
2020-04-25,2020,4,25,Seychelles,Africa,96762,0,0
2020-04-24,2020,4,24,Seychelles,Africa,96762,0,0
2020-04-23,2020,4,23,Seychelles,Africa,96762,0,0
2020-04-22,2020,4,22,Seychelles,Africa,96762,0,0
2020-04-21,2020,4,21,Seychelles,Africa,96762,0,0
2020-04-20,2020,4,20,Seychelles,Africa,96762,0,0
2020-04-19,2020,4,19,Seychelles,Africa,96762,0,0
2020-04-18,2020,4,18,Seychelles,Africa,96762,0,0
2020-04-17,2020,4,17,Seychelles,Africa,96762,0,0
2020-04-16,2020,4,16,Seychelles,Africa,96762,0,0
2020-04-15,2020,4,15,Seychelles,Africa,96762,1,0
2020-04-14,2020,4,14,Seychelles,Africa,96762,0,0
2020-04-13,2020,4,13,Seychelles,Africa,96762,0,0
2020-04-12,2020,4,12,Seychelles,Africa,96762,0,0
2020-04-11,2020,4,11,Seychelles,Africa,96762,0,0
2020-04-10,2020,4,10,Seychelles,Africa,96762,0,0
2020-04-09,2020,4,9,Seychelles,Africa,96762,0,0
2020-04-08,2020,4,8,Seychelles,Africa,96762,0,0
2020-04-07,2020,4,7,Seychelles,Africa,96762,0,0
2020-04-06,2020,4,6,Seychelles,Africa,96762,0,0
2020-04-05,2020,4,5,Seychelles,Africa,96762,0,0
2020-04-04,2020,4,4,Seychelles,Africa,96762,0,0
2020-04-03,2020,4,3,Seychelles,Africa,96762,0,0
2020-04-02,2020,4,2,Seychelles,Africa,96762,0,0
2020-04-01,2020,4,1,Seychelles,Africa,96762,0,0
2020-03-31,2020,3,31,Seychelles,Africa,96762,2,0
2020-03-30,2020,3,30,Seychelles,Africa,96762,1,0
2020-03-29,2020,3,29,Seychelles,Africa,96762,0,0
2020-03-28,2020,3,28,Seychelles,Africa,96762,0,0
2020-03-27,2020,3,27,Seychelles,Africa,96762,0,0
2020-03-26,2020,3,26,Seychelles,Africa,96762,0,0
2020-03-25,2020,3,25,Seychelles,Africa,96762,0,0
2020-03-24,2020,3,24,Seychelles,Africa,96762,0,0
2020-03-23,2020,3,23,Seychelles,Africa,96762,0,0
2020-03-22,2020,3,22,Seychelles,Africa,96762,0,0
2020-03-21,2020,3,21,Seychelles,Africa,96762,1,0
2020-03-20,2020,3,20,Seychelles,Africa,96762,0,0
2020-03-19,2020,3,19,Seychelles,Africa,96762,2,0
2020-03-18,2020,3,18,Seychelles,Africa,96762,0,0
2020-03-17,2020,3,17,Seychelles,Africa,96762,1,0
2020-03-16,2020,3,16,Seychelles,Africa,96762,1,0
2020-03-15,2020,3,15,Seychelles,Africa,96762,2,0
2020-06-15,2020,6,15,Sierra_Leone,Africa,7650154,37,0
2020-06-14,2020,6,14,Sierra_Leone,Africa,7650154,29,0
2020-06-13,2020,6,13,Sierra_Leone,Africa,7650154,18,1
2020-06-12,2020,6,12,Sierra_Leone,Africa,7650154,23,0
2020-06-11,2020,6,11,Sierra_Leone,Africa,7650154,37,0
2020-06-10,2020,6,10,Sierra_Leone,Africa,7650154,24,1
2020-06-09,2020,6,9,Sierra_Leone,Africa,7650154,32,1
2020-06-08,2020,6,8,Sierra_Leone,Africa,7650154,23,0
2020-06-07,2020,6,7,Sierra_Leone,Africa,7650154,17,1
2020-06-06,2020,6,6,Sierra_Leone,Africa,7650154,15,0
2020-06-05,2020,6,5,Sierra_Leone,Africa,7650154,5,0
2020-06-04,2020,6,4,Sierra_Leone,Africa,7650154,13,1
2020-06-03,2020,6,3,Sierra_Leone,Africa,7650154,35,0
2020-06-02,2020,6,2,Sierra_Leone,Africa,7650154,0,0
2020-06-01,2020,6,1,Sierra_Leone,Africa,7650154,9,0
2020-05-31,2020,5,31,Sierra_Leone,Africa,7650154,23,1
2020-05-30,2020,5,30,Sierra_Leone,Africa,7650154,17,0
2020-05-29,2020,5,29,Sierra_Leone,Africa,7650154,30,0
2020-05-28,2020,5,28,Sierra_Leone,Africa,7650154,28,1
2020-05-27,2020,5,27,Sierra_Leone,Africa,7650154,19,2
2020-05-26,2020,5,26,Sierra_Leone,Africa,7650154,28,2
2020-05-25,2020,5,25,Sierra_Leone,Africa,7650154,86,1
2020-05-24,2020,5,24,Sierra_Leone,Africa,7650154,15,1
2020-05-23,2020,5,23,Sierra_Leone,Africa,7650154,21,3
2020-05-22,2020,5,22,Sierra_Leone,Africa,7650154,15,1
2020-05-21,2020,5,21,Sierra_Leone,Africa,7650154,36,1
2020-05-20,2020,5,20,Sierra_Leone,Africa,7650154,15,0
2020-05-19,2020,5,19,Sierra_Leone,Africa,7650154,14,1
2020-05-18,2020,5,18,Sierra_Leone,Africa,7650154,43,3
2020-05-17,2020,5,17,Sierra_Leone,Africa,7650154,15,2
2020-05-16,2020,5,16,Sierra_Leone,Africa,7650154,39,1
2020-05-15,2020,5,15,Sierra_Leone,Africa,7650154,21,5
2020-05-14,2020,5,14,Sierra_Leone,Africa,7650154,49,1
2020-05-13,2020,5,13,Sierra_Leone,Africa,7650154,0,1
2020-05-12,2020,5,12,Sierra_Leone,Africa,7650154,31,1
2020-05-11,2020,5,11,Sierra_Leone,Africa,7650154,16,0
2020-05-10,2020,5,10,Sierra_Leone,Africa,7650154,34,1
2020-05-09,2020,5,9,Sierra_Leone,Africa,7650154,26,1
2020-05-08,2020,5,8,Sierra_Leone,Africa,7650154,6,2
2020-05-07,2020,5,7,Sierra_Leone,Africa,7650154,26,3
2020-05-06,2020,5,6,Sierra_Leone,Africa,7650154,21,2
2020-05-05,2020,5,5,Sierra_Leone,Africa,7650154,21,1
2020-05-04,2020,5,4,Sierra_Leone,Africa,7650154,2,0
2020-05-03,2020,5,3,Sierra_Leone,Africa,7650154,19,1
2020-05-02,2020,5,2,Sierra_Leone,Africa,7650154,12,0
2020-05-01,2020,5,1,Sierra_Leone,Africa,7650154,8,3
2020-04-30,2020,4,30,Sierra_Leone,Africa,7650154,12,0
2020-04-29,2020,4,29,Sierra_Leone,Africa,7650154,5,0
2020-04-28,2020,4,28,Sierra_Leone,Africa,7650154,6,0
2020-04-27,2020,4,27,Sierra_Leone,Africa,7650154,11,1
2020-04-26,2020,4,26,Sierra_Leone,Africa,7650154,0,0
2020-04-25,2020,4,25,Sierra_Leone,Africa,7650154,18,2
2020-04-24,2020,4,24,Sierra_Leone,Africa,7650154,3,1
2020-04-23,2020,4,23,Sierra_Leone,Africa,7650154,11,0
2020-04-22,2020,4,22,Sierra_Leone,Africa,7650154,7,0
2020-04-21,2020,4,21,Sierra_Leone,Africa,7650154,8,0
2020-04-20,2020,4,20,Sierra_Leone,Africa,7650154,5,0
2020-04-19,2020,4,19,Sierra_Leone,Africa,7650154,4,0
2020-04-18,2020,4,18,Sierra_Leone,Africa,7650154,11,0
2020-04-17,2020,4,17,Sierra_Leone,Africa,7650154,2,0
2020-04-16,2020,4,16,Sierra_Leone,Africa,7650154,2,0
2020-04-15,2020,4,15,Sierra_Leone,Africa,7650154,0,0
2020-04-14,2020,4,14,Sierra_Leone,Africa,7650154,1,0
2020-04-13,2020,4,13,Sierra_Leone,Africa,7650154,0,0
2020-04-12,2020,4,12,Sierra_Leone,Africa,7650154,2,0
2020-04-11,2020,4,11,Sierra_Leone,Africa,7650154,1,0
2020-04-10,2020,4,10,Sierra_Leone,Africa,7650154,0,0
2020-04-09,2020,4,9,Sierra_Leone,Africa,7650154,1,0
2020-04-08,2020,4,8,Sierra_Leone,Africa,7650154,0,0
2020-04-07,2020,4,7,Sierra_Leone,Africa,7650154,0,0
2020-04-06,2020,4,6,Sierra_Leone,Africa,7650154,2,0
2020-04-05,2020,4,5,Sierra_Leone,Africa,7650154,2,0
2020-04-04,2020,4,4,Sierra_Leone,Africa,7650154,0,0
2020-04-03,2020,4,3,Sierra_Leone,Africa,7650154,1,0
2020-04-02,2020,4,2,Sierra_Leone,Africa,7650154,0,0
2020-04-01,2020,4,1,Sierra_Leone,Africa,7650154,1,0
2020-06-15,2020,6,15,Singapore,Asia,5638676,407,0
2020-06-14,2020,6,14,Singapore,Asia,5638676,347,1
2020-06-13,2020,6,13,Singapore,Asia,5638676,463,0
2020-06-12,2020,6,12,Singapore,Asia,5638676,422,0
2020-06-11,2020,6,11,Singapore,Asia,5638676,451,0
2020-06-10,2020,6,10,Singapore,Asia,5638676,218,0
2020-06-09,2020,6,9,Singapore,Asia,5638676,386,0
2020-06-08,2020,6,8,Singapore,Asia,5638676,383,0
2020-06-07,2020,6,7,Singapore,Asia,5638676,344,1
2020-06-06,2020,6,6,Singapore,Asia,5638676,261,0
2020-06-05,2020,6,5,Singapore,Asia,5638676,517,0
2020-06-04,2020,6,4,Singapore,Asia,5638676,569,0
2020-06-03,2020,6,3,Singapore,Asia,5638676,544,0
2020-06-02,2020,6,2,Singapore,Asia,5638676,408,1
2020-06-01,2020,6,1,Singapore,Asia,5638676,518,0
2020-05-31,2020,5,31,Singapore,Asia,5638676,506,0
2020-05-30,2020,5,30,Singapore,Asia,5638676,611,0
2020-05-29,2020,5,29,Singapore,Asia,5638676,373,0
2020-05-28,2020,5,28,Singapore,Asia,5638676,533,0
2020-05-27,2020,5,27,Singapore,Asia,5638676,383,0
2020-05-26,2020,5,26,Singapore,Asia,5638676,344,0
2020-05-25,2020,5,25,Singapore,Asia,5638676,548,0
2020-05-24,2020,5,24,Singapore,Asia,5638676,642,0
2020-05-23,2020,5,23,Singapore,Asia,5638676,614,0
2020-05-22,2020,5,22,Singapore,Asia,5638676,448,1
2020-05-21,2020,5,21,Singapore,Asia,5638676,570,0
2020-05-20,2020,5,20,Singapore,Asia,5638676,451,0
2020-05-19,2020,5,19,Singapore,Asia,5638676,305,0
2020-05-18,2020,5,18,Singapore,Asia,5638676,682,0
2020-05-17,2020,5,17,Singapore,Asia,5638676,465,1
2020-05-16,2020,5,16,Singapore,Asia,5638676,793,0
2020-05-15,2020,5,15,Singapore,Asia,5638676,752,0
2020-05-14,2020,5,14,Singapore,Asia,5638676,675,0
2020-05-13,2020,5,13,Singapore,Asia,5638676,884,0
2020-05-12,2020,5,12,Singapore,Asia,5638676,451,1
2020-05-11,2020,5,11,Singapore,Asia,5638676,876,0
2020-05-10,2020,5,10,Singapore,Asia,5638676,753,0
2020-05-09,2020,5,9,Singapore,Asia,5638676,768,0
2020-05-08,2020,5,8,Singapore,Asia,5638676,741,0
2020-05-07,2020,5,7,Singapore,Asia,5638676,788,2
2020-05-06,2020,5,6,Singapore,Asia,5638676,632,0
2020-05-05,2020,5,5,Singapore,Asia,5638676,573,0
2020-05-04,2020,5,4,Singapore,Asia,5638676,657,1
2020-05-03,2020,5,3,Singapore,Asia,5638676,447,1
2020-05-02,2020,5,2,Singapore,Asia,5638676,932,1
2020-05-01,2020,5,1,Singapore,Asia,5638676,528,1
2020-04-30,2020,4,30,Singapore,Asia,5638676,690,0
2020-04-29,2020,4,29,Singapore,Asia,5638676,528,0
2020-04-28,2020,4,28,Singapore,Asia,5638676,799,2
2020-04-27,2020,4,27,Singapore,Asia,5638676,931,0
2020-04-26,2020,4,26,Singapore,Asia,5638676,618,0
2020-04-25,2020,4,25,Singapore,Asia,5638676,897,0
2020-04-24,2020,4,24,Singapore,Asia,5638676,1037,0
2020-04-23,2020,4,23,Singapore,Asia,5638676,1016,1
2020-04-22,2020,4,22,Singapore,Asia,5638676,1111,0
2020-04-21,2020,4,21,Singapore,Asia,5638676,1426,0
2020-04-20,2020,4,20,Singapore,Asia,5638676,596,0
2020-04-19,2020,4,19,Singapore,Asia,5638676,942,0
2020-04-18,2020,4,18,Singapore,Asia,5638676,623,1
2020-04-17,2020,4,17,Singapore,Asia,5638676,728,0
2020-04-16,2020,4,16,Singapore,Asia,5638676,447,0
2020-04-15,2020,4,15,Singapore,Asia,5638676,334,1
2020-04-14,2020,4,14,Singapore,Asia,5638676,386,1
2020-04-13,2020,4,13,Singapore,Asia,5638676,233,0
2020-04-12,2020,4,12,Singapore,Asia,5638676,390,2
2020-04-11,2020,4,11,Singapore,Asia,5638676,0,0
2020-04-10,2020,4,10,Singapore,Asia,5638676,286,0
2020-04-09,2020,4,9,Singapore,Asia,5638676,142,0
2020-04-08,2020,4,8,Singapore,Asia,5638676,106,0
2020-04-07,2020,4,7,Singapore,Asia,5638676,66,0
2020-04-06,2020,4,6,Singapore,Asia,5638676,120,0
2020-04-05,2020,4,5,Singapore,Asia,5638676,75,1
2020-04-04,2020,4,4,Singapore,Asia,5638676,65,0
2020-04-03,2020,4,3,Singapore,Asia,5638676,49,1
2020-04-02,2020,4,2,Singapore,Asia,5638676,121,1
2020-04-01,2020,4,1,Singapore,Asia,5638676,35,0
2020-03-31,2020,3,31,Singapore,Asia,5638676,0,0
2020-03-30,2020,3,30,Singapore,Asia,5638676,41,0
2020-03-29,2020,3,29,Singapore,Asia,5638676,71,1
2020-03-28,2020,3,28,Singapore,Asia,5638676,138,0
2020-03-27,2020,3,27,Singapore,Asia,5638676,26,0
2020-03-26,2020,3,26,Singapore,Asia,5638676,10,0
2020-03-25,2020,3,25,Singapore,Asia,5638676,49,0
2020-03-24,2020,3,24,Singapore,Asia,5638676,54,0
2020-03-23,2020,3,23,Singapore,Asia,5638676,23,0
2020-03-22,2020,3,22,Singapore,Asia,5638676,47,2
2020-03-21,2020,3,21,Singapore,Asia,5638676,40,0
2020-03-20,2020,3,20,Singapore,Asia,5638676,32,0
2020-03-19,2020,3,19,Singapore,Asia,5638676,47,0
2020-03-18,2020,3,18,Singapore,Asia,5638676,23,0
2020-03-17,2020,3,17,Singapore,Asia,5638676,17,0
2020-03-16,2020,3,16,Singapore,Asia,5638676,12,0
2020-03-15,2020,3,15,Singapore,Asia,5638676,14,0
2020-03-14,2020,3,14,Singapore,Asia,5638676,13,0
2020-03-13,2020,3,13,Singapore,Asia,5638676,9,0
2020-03-12,2020,3,12,Singapore,Asia,5638676,12,0
2020-03-11,2020,3,11,Singapore,Asia,5638676,6,0
2020-03-10,2020,3,10,Singapore,Asia,5638676,10,0
2020-03-09,2020,3,9,Singapore,Asia,5638676,12,0
2020-03-08,2020,3,8,Singapore,Asia,5638676,8,0
2020-03-07,2020,3,7,Singapore,Asia,5638676,13,0
2020-03-06,2020,3,6,Singapore,Asia,5638676,5,0
2020-03-05,2020,3,5,Singapore,Asia,5638676,2,0
2020-03-04,2020,3,4,Singapore,Asia,5638676,2,0
2020-03-03,2020,3,3,Singapore,Asia,5638676,2,0
2020-03-02,2020,3,2,Singapore,Asia,5638676,4,0
2020-03-01,2020,3,1,Singapore,Asia,5638676,4,0
2020-02-29,2020,2,29,Singapore,Asia,5638676,2,0
2020-02-28,2020,2,28,Singapore,Asia,5638676,3,0
2020-02-27,2020,2,27,Singapore,Asia,5638676,2,0
2020-02-26,2020,2,26,Singapore,Asia,5638676,1,0
2020-02-25,2020,2,25,Singapore,Asia,5638676,1,0
2020-02-24,2020,2,24,Singapore,Asia,5638676,0,0
2020-02-23,2020,2,23,Singapore,Asia,5638676,3,0
2020-02-22,2020,2,22,Singapore,Asia,5638676,1,0
2020-02-21,2020,2,21,Singapore,Asia,5638676,1,0
2020-02-20,2020,2,20,Singapore,Asia,5638676,3,0
2020-02-19,2020,2,19,Singapore,Asia,5638676,4,0
2020-02-18,2020,2,18,Singapore,Asia,5638676,2,0
2020-02-17,2020,2,17,Singapore,Asia,5638676,3,0
2020-02-16,2020,2,16,Singapore,Asia,5638676,5,0
2020-02-15,2020,2,15,Singapore,Asia,5638676,9,0
2020-02-14,2020,2,14,Singapore,Asia,5638676,8,0
2020-02-13,2020,2,13,Singapore,Asia,5638676,3,0
2020-02-12,2020,2,12,Singapore,Asia,5638676,2,0
2020-02-11,2020,2,11,Singapore,Asia,5638676,2,0
2020-02-10,2020,2,10,Singapore,Asia,5638676,3,0
2020-02-09,2020,2,9,Singapore,Asia,5638676,7,0
2020-02-08,2020,2,8,Singapore,Asia,5638676,3,0
2020-02-07,2020,2,7,Singapore,Asia,5638676,2,0
2020-02-06,2020,2,6,Singapore,Asia,5638676,4,0
2020-02-05,2020,2,5,Singapore,Asia,5638676,6,0
2020-02-04,2020,2,4,Singapore,Asia,5638676,0,0
2020-02-03,2020,2,3,Singapore,Asia,5638676,0,0
2020-02-02,2020,2,2,Singapore,Asia,5638676,2,0
2020-02-01,2020,2,1,Singapore,Asia,5638676,3,0
2020-01-31,2020,1,31,Singapore,Asia,5638676,3,0
2020-01-30,2020,1,30,Singapore,Asia,5638676,3,0
2020-01-29,2020,1,29,Singapore,Asia,5638676,2,0
2020-01-28,2020,1,28,Singapore,Asia,5638676,1,0
2020-01-27,2020,1,27,Singapore,Asia,5638676,0,0
2020-01-26,2020,1,26,Singapore,Asia,5638676,1,0
2020-01-25,2020,1,25,Singapore,Asia,5638676,0,0
2020-01-24,2020,1,24,Singapore,Asia,5638676,3,0
2020-01-23,2020,1,23,Singapore,Asia,5638676,0,0
2020-01-22,2020,1,22,Singapore,Asia,5638676,0,0
2020-01-21,2020,1,21,Singapore,Asia,5638676,0,0
2020-01-20,2020,1,20,Singapore,Asia,5638676,0,0
2020-01-19,2020,1,19,Singapore,Asia,5638676,0,0
2020-01-18,2020,1,18,Singapore,Asia,5638676,0,0
2020-01-17,2020,1,17,Singapore,Asia,5638676,0,0
2020-01-16,2020,1,16,Singapore,Asia,5638676,0,0
2020-01-15,2020,1,15,Singapore,Asia,5638676,0,0
2020-01-14,2020,1,14,Singapore,Asia,5638676,0,0
2020-01-13,2020,1,13,Singapore,Asia,5638676,0,0
2020-01-12,2020,1,12,Singapore,Asia,5638676,0,0
2020-01-11,2020,1,11,Singapore,Asia,5638676,0,0
2020-01-10,2020,1,10,Singapore,Asia,5638676,0,0
2020-01-09,2020,1,9,Singapore,Asia,5638676,0,0
2020-01-08,2020,1,8,Singapore,Asia,5638676,0,0
2020-01-07,2020,1,7,Singapore,Asia,5638676,0,0
2020-01-06,2020,1,6,Singapore,Asia,5638676,0,0
2020-01-05,2020,1,5,Singapore,Asia,5638676,0,0
2020-01-04,2020,1,4,Singapore,Asia,5638676,0,0
2020-01-03,2020,1,3,Singapore,Asia,5638676,0,0
2020-01-02,2020,1,2,Singapore,Asia,5638676,0,0
2020-01-01,2020,1,1,Singapore,Asia,5638676,0,0
2020-06-15,2020,6,15,Sint_Maarten,America,41486,0,0
2020-06-14,2020,6,14,Sint_Maarten,America,41486,0,0
2020-06-13,2020,6,13,Sint_Maarten,America,41486,0,0
2020-06-12,2020,6,12,Sint_Maarten,America,41486,0,0
2020-06-11,2020,6,11,Sint_Maarten,America,41486,0,0
2020-06-10,2020,6,10,Sint_Maarten,America,41486,0,0
2020-06-09,2020,6,9,Sint_Maarten,America,41486,0,0
2020-06-08,2020,6,8,Sint_Maarten,America,41486,0,0
2020-06-07,2020,6,7,Sint_Maarten,America,41486,0,0
2020-06-06,2020,6,6,Sint_Maarten,America,41486,0,0
2020-06-05,2020,6,5,Sint_Maarten,America,41486,0,0
2020-06-04,2020,6,4,Sint_Maarten,America,41486,0,0
2020-06-03,2020,6,3,Sint_Maarten,America,41486,0,0
2020-06-02,2020,6,2,Sint_Maarten,America,41486,0,0
2020-06-01,2020,6,1,Sint_Maarten,America,41486,0,0
2020-05-31,2020,5,31,Sint_Maarten,America,41486,0,0
2020-05-30,2020,5,30,Sint_Maarten,America,41486,0,0
2020-05-29,2020,5,29,Sint_Maarten,America,41486,0,0
2020-05-28,2020,5,28,Sint_Maarten,America,41486,0,0
2020-05-27,2020,5,27,Sint_Maarten,America,41486,0,0
2020-05-26,2020,5,26,Sint_Maarten,America,41486,0,0
2020-05-25,2020,5,25,Sint_Maarten,America,41486,0,0
2020-05-24,2020,5,24,Sint_Maarten,America,41486,0,0
2020-05-23,2020,5,23,Sint_Maarten,America,41486,0,0
2020-05-22,2020,5,22,Sint_Maarten,America,41486,0,0
2020-05-21,2020,5,21,Sint_Maarten,America,41486,0,0
2020-05-20,2020,5,20,Sint_Maarten,America,41486,0,0
2020-05-19,2020,5,19,Sint_Maarten,America,41486,0,0
2020-05-18,2020,5,18,Sint_Maarten,America,41486,0,0
2020-05-17,2020,5,17,Sint_Maarten,America,41486,0,0
2020-05-16,2020,5,16,Sint_Maarten,America,41486,0,0
2020-05-15,2020,5,15,Sint_Maarten,America,41486,0,0
2020-05-14,2020,5,14,Sint_Maarten,America,41486,0,0
2020-05-13,2020,5,13,Sint_Maarten,America,41486,1,0
2020-05-12,2020,5,12,Sint_Maarten,America,41486,0,0
2020-05-11,2020,5,11,Sint_Maarten,America,41486,0,0
2020-05-10,2020,5,10,Sint_Maarten,America,41486,0,0
2020-05-09,2020,5,9,Sint_Maarten,America,41486,0,1
2020-05-08,2020,5,8,Sint_Maarten,America,41486,0,0
2020-05-07,2020,5,7,Sint_Maarten,America,41486,0,0
2020-05-06,2020,5,6,Sint_Maarten,America,41486,0,1
2020-05-05,2020,5,5,Sint_Maarten,America,41486,0,0
2020-05-04,2020,5,4,Sint_Maarten,America,41486,0,0
2020-05-03,2020,5,3,Sint_Maarten,America,41486,0,0
2020-05-02,2020,5,2,Sint_Maarten,America,41486,0,0
2020-05-01,2020,5,1,Sint_Maarten,America,41486,0,0
2020-04-30,2020,4,30,Sint_Maarten,America,41486,1,0
2020-04-29,2020,4,29,Sint_Maarten,America,41486,0,0
2020-04-28,2020,4,28,Sint_Maarten,America,41486,1,0
2020-04-27,2020,4,27,Sint_Maarten,America,41486,1,1
2020-04-26,2020,4,26,Sint_Maarten,America,41486,0,0
2020-04-25,2020,4,25,Sint_Maarten,America,41486,0,0
2020-04-24,2020,4,24,Sint_Maarten,America,41486,0,0
2020-04-23,2020,4,23,Sint_Maarten,America,41486,5,2
2020-04-22,2020,4,22,Sint_Maarten,America,41486,0,0
2020-04-21,2020,4,21,Sint_Maarten,America,41486,1,0
2020-04-20,2020,4,20,Sint_Maarten,America,41486,3,1
2020-04-19,2020,4,19,Sint_Maarten,America,41486,7,0
2020-04-18,2020,4,18,Sint_Maarten,America,41486,0,0
2020-04-17,2020,4,17,Sint_Maarten,America,41486,0,0
2020-04-16,2020,4,16,Sint_Maarten,America,41486,5,0
2020-04-15,2020,4,15,Sint_Maarten,America,41486,0,0
2020-04-14,2020,4,14,Sint_Maarten,America,41486,2,0
2020-04-13,2020,4,13,Sint_Maarten,America,41486,0,0
2020-04-12,2020,4,12,Sint_Maarten,America,41486,0,0
2020-04-11,2020,4,11,Sint_Maarten,America,41486,0,1
2020-04-10,2020,4,10,Sint_Maarten,America,41486,10,0
2020-04-09,2020,4,9,Sint_Maarten,America,41486,0,0
2020-04-08,2020,4,8,Sint_Maarten,America,41486,15,4
2020-04-07,2020,4,7,Sint_Maarten,America,41486,0,0
2020-04-06,2020,4,6,Sint_Maarten,America,41486,2,2
2020-04-05,2020,4,5,Sint_Maarten,America,41486,0,0
2020-04-04,2020,4,4,Sint_Maarten,America,41486,0,0
2020-04-03,2020,4,3,Sint_Maarten,America,41486,7,1
2020-04-02,2020,4,2,Sint_Maarten,America,41486,10,1
2020-04-01,2020,4,1,Sint_Maarten,America,41486,3,0
2020-03-30,2020,3,30,Sint_Maarten,America,41486,0,0
2020-03-29,2020,3,29,Sint_Maarten,America,41486,0,0
2020-03-28,2020,3,28,Sint_Maarten,America,41486,1,0
2020-03-27,2020,3,27,Sint_Maarten,America,41486,0,0
2020-03-26,2020,3,26,Sint_Maarten,America,41486,1,0
2020-03-03,2020,3,3,Sint_Maarten,America,41486,1,0
2020-06-15,2020,6,15,Slovakia,Europe,5447011,3,0
2020-06-14,2020,6,14,Slovakia,Europe,5447011,3,0
2020-06-13,2020,6,13,Slovakia,Europe,5447011,1,0
2020-06-12,2020,6,12,Slovakia,Europe,5447011,8,0
2020-06-11,2020,6,11,Slovakia,Europe,5447011,2,0
2020-06-10,2020,6,10,Slovakia,Europe,5447011,1,0
2020-06-09,2020,6,9,Slovakia,Europe,5447011,2,0
2020-06-08,2020,6,8,Slovakia,Europe,5447011,0,0
2020-06-07,2020,6,7,Slovakia,Europe,5447011,2,0
2020-06-06,2020,6,6,Slovakia,Europe,5447011,0,0
2020-06-05,2020,6,5,Slovakia,Europe,5447011,1,0
2020-06-04,2020,6,4,Slovakia,Europe,5447011,3,0
2020-06-03,2020,6,3,Slovakia,Europe,5447011,0,0
2020-06-02,2020,6,2,Slovakia,Europe,5447011,0,0
2020-06-01,2020,6,1,Slovakia,Europe,5447011,1,0
2020-05-31,2020,5,31,Slovakia,Europe,5447011,1,0
